"cardhldr","default","age","acadmos","adepcnt","majordrg","minordrg","ownrent","income","selfempl","incper","exp_inc","spending","logspend"
1,1,24.5,36,0,0,0,0,1333.3333333,0,17000,0.006,8,2.0794416
1,0,21.416666,6,0,0,0,0,1583.3333333,0,20500,0.7114429,1126.4513334,7.0268276
1,0,24.25,18,0,0,0,0,2083.3333333,0,25000,0.0120616,25.1283326,3.223996
1,0,74.6666641,0,0,0,0,1,1041.6666667,0,72500,0.0082223,8.564942,2.1476774
0,0,21,3,0,0,0,0,1000,0,15600,0.0007692,NA,NA
1,0,39.75,86,0,1,0,1,2750,0,33000,0.0956394,263.0083505,5.5721858
1,0,25.083334,24,0,0,0,0,1300,0,30800,0.1454442,189.0774012,5.2421565
1,0,27.333334,24,0,0,0,1,1250,0,15360,0.3088633,386.0791028,5.9560423
1,0,28.166666,60,0,0,0,1,2583.3333333,0,39000,0.0430769,111.2820466,4.7120679
1,1,27.75,24,1,0,0,0,1600,0,10100,0.0023267,3.7227724,1.3144687
1,0,20.5,48,0,0,0,0,1000,0,16800,0.0376107,37.6107134,3.6272889
1,0,26,48,0,0,0,0,1675,0,20100,0.0958577,160.5616761,5.0786781
1,0,21.416666,7,0,0,0,0,1375,0,16500,0.1797782,247.1950091,5.5101775
1,0,63.9166679,108,0,0,0,1,1666.6666667,0,32500,0.0177923,29.6538447,3.3895918
0,0,28.75,48,0,6,1,0,1916.6666667,0,23000,0.0005217,NA,NA
0,0,37.9166679,77,2,5,0,1,5833.3333333,0,36666.6679688,0.0001091,NA,NA
1,0,20.333334,17,0,0,0,1,1300,0,15600,0.0279487,36.3333341,3.5927356
1,1,22.25,31,0,0,0,0,1416.6666667,0,17000,0.2503335,354.6391502,5.8711008
1,0,21,12,1,0,0,1,1641.6666667,0,12331.5,0.2689328,441.4980451,6.0901736
1,0,33.1666679,6,1,0,0,0,2191.6666667,0,13150,0.0532144,116.628335,4.7589923
1,0,30.166666,36,3,0,0,1,2250,0,8250,0.1500785,337.6766033,5.8220886
1,0,28.583334,63,0,1,0,1,4166.6666667,0,50000,0.1928356,803.4816633,6.6889544
1,0,23.833334,12,0,0,1,0,2250,0,30000,0.0890157,200.285241,5.2997426
1,0,46.3333321,86,0,0,0,1,1666.6666667,1,37188,0.0025277,4.2128284,1.4381342
0,0,25.333334,204,1,6,1,1,1500,0,10187.5,0.000589,NA,NA
1,0,30.5,29,0,0,3,1,2666.6666667,0,32000,0.0465275,124.0733365,4.8208728
1,0,36.4166679,58,4,0,0,1,2500,0,6000,0.0776663,194.165837,5.2687126
1,1,39.3333321,16,3,0,0,1,2500,0,8750,0.0323143,80.7857141,4.3918001
1,0,24.583334,6,1,0,0,1,1720,0,10670,0.024313,41.8184065,3.7333366
1,0,37.9166679,12,1,0,0,1,7916.6666667,0,47500,0.0689429,545.7982887,6.3022495
1,0,30.833334,135,0,0,0,1,2916.6666667,0,35000,0.0270229,78.8166669,4.3671245
1,1,27.5,36,3,0,0,1,1303.3333333,0,6410,0.0649852,84.6973492,4.4390843
1,0,31.666666,14,3,0,0,1,1841.6666667,0,9275,0.2415216,444.802192,6.0976297
0,0,24.083334,6,0,1,1,0,2500,0,30000,4e-04,NA,NA
1,1,37.25,8,0,0,0,0,1250,0,15000,0.062092,77.6149984,4.3517607
1,0,28.666666,12,0,0,0,0,3333.3333333,0,40000,0.0286772,95.5908311,4.5600769
1,0,21.75,2,0,0,0,0,1516.6666667,0,18200,0.0389077,59.0100049,4.077707
1,0,24.333334,6,0,0,1,0,1500,0,18000,0.1048272,157.2408378,5.0577786
1,0,25.333334,18,0,0,0,0,1700,0,20400,0.1580701,268.719174,5.5936669
1,0,43.0833321,120,2,1,1,1,5166.6666667,0,20666.6660156,0.0352484,182.1166693,5.2046475
1,0,36.25,142,3,1,1,1,3000,0,9000,0.2668289,800.4866838,6.6852199
1,0,68.3333359,30,0,0,0,0,833.3333333,0,18125,0.0837705,69.8087364,4.2457592
1,0,27.833334,12,0,0,0,0,2250,0,39000,0.3784131,851.4293656,6.7469165
1,0,42.8333321,108,6,0,1,1,2951,0,5058.8569336,0.1834562,541.3791505,6.2941199
0,0,39.75,12,1,0,0,0,1666.6666667,0,10000,6e-04,NA,NA
0,0,42.5833321,46,2,0,0,0,1250,0,7615,0.0005253,NA,NA
1,1,30.25,24,2,0,0,0,998.6666667,0,7946.6665039,0.0033977,3.3931208,1.2217501
1,0,36.5833321,36,1,0,0,1,2375,0,28500,0.1197419,284.3870874,5.6503363
1,1,41.0833321,72,2,0,0,1,1275,0,5100,0.0850699,108.4641634,4.6864198
1,0,21.916666,24,0,0,0,0,1875,0,22500,0.0573044,107.4458356,4.6769869
1,1,41.9166679,24,1,0,0,0,1750,0,16875,0.0427034,74.7309653,4.3138945
1,0,27.75,24,1,1,1,0,2500,0,15000,0.0997167,249.2916584,5.5186235
1,0,23.166666,5,0,1,0,0,2500,0,32778,0.0118165,29.5411563,3.3857844
1,0,23.333334,7,1,0,0,0,2000,0,21000,0.1522686,304.5371473,5.7187931
1,1,29.166666,36,2,0,0,0,1916.6666667,0,12516.6669922,0.0356591,68.3466457,4.2245925
0,0,33.1666679,12,3,0,0,1,2500,0,7500,4e-04,NA,NA
1,0,35.6666679,108,3,2,0,0,3200,0,9600,0.128038,409.7216606,6.0154781
0,0,41.5833321,2,0,0,0,1,1400,0,16800,0.0007143,NA,NA
1,0,27,20,0,0,0,1,1833.3333333,0,22000,0.0005455,1,0
1,0,44.8333321,39,0,0,0,1,1495.8333333,0,17950,0.1127738,168.6908402,5.1280677
1,0,26.75,2,0,0,0,0,1916.6666667,0,35000,0.1181043,226.3665491,5.4221556
1,0,27.75,28,4,0,0,1,3583.3333333,0,9200,0.1057439,378.9156949,5.9373137
1,0,26.25,7,0,0,0,1,2500,0,30000,0.124375,310.9375015,5.7395919
1,0,23.333334,8,0,0,0,0,2154.1666667,0,25850,0.0250576,53.9783327,3.9885827
1,0,29.916666,7,1,0,0,0,1258.3333333,0,7550,0.0512583,64.4999987,4.1666652
1,0,30.083334,48,3,0,0,1,3075,0,9225,0.0264314,81.2766706,4.397859
1,0,19.833334,6,0,0,0,0,83.3333333,0,1300,0.3200308,26.6692316,3.2835105
1,0,25.25,8,0,0,0,1,2291.6666667,0,27500,0.0508796,116.5991719,4.7587422
1,0,38.4166679,45,7,0,0,1,5083.3333333,0,9125,0.0497634,252.9640831,5.5332475
0,0,29.833334,27,0,3,0,1,2500,0,30000,4e-04,NA,NA
1,0,28.666666,14,2,0,0,0,1500,0,8333.3330078,0.0226548,33.9821996,3.5258368
1,0,39.1666679,66,1,0,0,1,4750,0,31000,0.0429766,204.1389169,5.3188007
1,0,27.75,288,0,0,0,0,4000,0,50800,0.0079362,31.7448825,3.4577315
1,0,30,60,0,0,0,0,1541.6666667,0,18500,0.1075816,165.855002,5.1111139
1,0,23.666666,18,0,0,0,0,1750,0,29000,0.0725262,126.9208658,4.8435638
1,0,25.25,18,0,3,1,0,2566.6666667,0,30800,0.0209471,53.7641675,3.9846072
0,0,37.4166679,24,3,1,0,1,8333.25,1,24999.75,0.00012,NA,NA
0,0,25.25,18,0,1,1,0,1250,0,15000,8e-04,NA,NA
1,0,25.333334,3,0,0,0,0,1416.6666667,0,17000,0.0083529,11.8333329,2.4709204
1,0,27.333334,86,0,0,0,0,2083.3333333,0,34600,0.0051246,10.6761804,2.3680151
1,0,38.3333321,12,0,0,0,0,2166.6666667,0,26000,0.0048077,10.4166671,2.3434071
1,0,25.333334,29,1,0,0,0,1200,0,19165,0.0267428,32.0913121,3.4685853
1,0,23.166666,6,0,0,0,0,1250,0,20000,0.0858185,107.2731242,4.6753781
1,0,24.333334,10,1,0,0,0,1500,0,9000,0.0524633,78.6950011,4.3655796
1,1,32.6666679,72,2,0,0,1,3750,0,25000,0.00016,0.6,-0.5108256
1,0,23.666666,5,0,0,0,0,2279.1666667,0,27350,0.2699528,615.2675,6.4220571
1,0,31.583334,15,2,0,0,1,3250,0,13000,0.0516256,167.7833395,5.1226735
0,0,28.416666,64,2,0,0,0,2855.8333333,0,14148.3330078,0.0002827,NA,NA
1,0,25,29,0,0,0,0,1900,0,22800,0.1855772,352.5966778,5.8653248
1,0,21.5,13,0,0,0,0,1833.3333333,0,25000,0.1490152,273.1945391,5.6101841
1,0,36.5,70,1,0,0,1,1750,0,15582,0.0448774,78.5354935,4.3635507
1,0,42.75,60,4,0,0,1,5416.6666667,0,13000,0.1254689,679.6233418,6.5215387
1,0,27.416666,48,0,0,1,1,3350,0,40200,0.0606386,203.1391697,5.3138913
1,1,41.5833321,12,1,0,0,0,3333.3333333,0,20000,0.030646,102.1533335,4.626475
1,0,29.833334,34,1,0,0,1,2166.6666667,0,13000,0.0391869,84.9049954,4.4415329
1,0,31.166666,49,1,0,0,1,2500,0,27500,0.0246473,61.6181875,4.1209571
0,0,41.0833321,30,4,5,3,1,4166.6666667,0,10960,0.000219,NA,NA
1,0,20.166666,1,1,0,0,0,2500,1,20000,0.1419692,354.9231216,5.8719012
1,0,46.6666679,36,1,0,0,1,2500,0,15000,0.0851423,212.855842,5.3606151
1,1,29.5,30,2,0,0,1,2902.5,0,11610,0.0047781,13.868333,2.629608
1,1,38.9166679,18,1,0,0,1,5000,0,30000,0.2274368,1137.1842027,7.0363105
1,0,27.333334,3,0,0,0,0,2166.6666667,0,26000,0.0058846,12.7499997,2.5455312
0,0,28.666666,26,3,1,0,0,1500,0,8500,0.0003529,NA,NA
1,0,25.916666,7,0,0,0,1,2500,0,31500,0.1254895,313.7237951,5.748513
0,0,29.25,15,0,0,0,0,2541.6666667,0,30500,0.0003934,NA,NA
1,0,23.833334,32,3,0,0,0,1000,0,8500,0.0539329,53.9329387,3.9877414
1,0,37.5,6,3,0,0,1,3200,0,9600,0.0557565,178.4208417,5.184145
0,0,29.5,10,2,0,0,0,1500,0,11804.6669922,0.0003388,NA,NA
1,0,35.0833321,24,2,0,0,1,1333.3333333,0,14000,0.0353007,47.0676174,3.8515852
1,1,45.75,144,2,0,2,1,4166.6666667,0,16666.6660156,0.0339852,141.6050053,4.9530415
1,0,60.1666679,42,0,0,0,0,2500,0,30000,0.0022,5.5,1.7047481
1,0,21.666666,9,2,0,0,0,1367,0,9788,0.0627922,85.8369331,4.4524494
1,0,66.3333359,120,0,0,1,1,1333.3333333,0,36955,0.1566573,208.8763913,5.3417426
0,0,27.583334,12,2,0,0,0,1500,0,9000,0.0004444,NA,NA
1,0,33,24,1,0,0,1,1458.3333333,0,11000,0.0601459,87.7127812,4.4740676
1,0,41.4166679,75,3,0,0,1,2333.3333333,0,8750,0.0935243,218.2233309,5.385519
1,0,26.583334,24,3,0,0,0,3000,0,9000,0.0044167,13.2499994,2.5839975
1,0,23.5,4,0,0,0,0,1750,0,21000,0.071541,125.1966655,4.8298858
0,0,50.1666679,42,1,0,0,1,1400,0,8400,0.0007143,NA,NA
1,0,29.083334,53,1,0,0,1,1500,0,12500,0.009042,13.5630006,2.6073455
1,0,35.75,107,0,0,1,1,2156.25,0,26075,0.0078378,16.9002027,2.8273256
1,0,53.8333321,25,0,0,1,1,2500,1,40000,0.0220813,55.2031258,4.0110196
0,0,29.666666,24,0,2,0,1,2000,0,24000,5e-04,NA,NA
1,0,65.3333359,22,0,0,0,1,500,1,46890,0.0545496,27.274793,3.3059629
1,0,30.416666,60,4,0,0,0,2166.6666667,0,5200,0.0353412,76.572502,4.338238
0,0,20.75,3,0,0,0,0,1250,0,15000,8e-04,NA,NA
1,1,59.1666679,192,0,0,0,1,2666.6666667,0,32000,0.0029453,7.8541668,2.0610442
1,0,60.5833321,254,1,0,0,1,6500,0,39000,0.0007179,4.6666666,1.540445
1,0,39.75,80,1,0,0,0,1668.3333333,0,11010,0.056124,93.6334994,4.5393882
0,0,39.0833321,9,2,1,1,0,2500,0,12000,0.0003333,NA,NA
1,0,20.333334,25,0,0,0,0,1958.3333333,0,32000,0.0129672,25.3940745,3.2345159
0,0,26.75,18,3,0,0,0,2000,0,6000,5e-04,NA,NA
1,0,24.25,15,0,0,0,0,1408.3333333,0,16900,0.0033136,4.6666666,1.540445
1,0,52.5,108,1,0,0,1,1000,0,11000,0.0226932,22.6931814,3.1220645
1,0,39.4166679,96,0,0,0,1,3333.3333333,0,40000,0.038992,129.9733296,4.8673293
1,0,33.4166679,54,2,0,2,1,4916.6666667,0,19666.6660156,0.1084347,533.1374922,6.2787794
1,0,28.083334,24,0,0,0,0,1416.6666667,0,20000,0.008741,12.3830843,2.5163314
1,0,41.0833321,36,0,0,0,1,2500,0,30000,0.0245333,61.3333331,4.1163235
0,0,35.0833321,14,0,1,0,1,2166.6666667,0,26000,0.0004615,NA,NA
1,0,30.416666,24,3,1,2,1,2916.6666667,1,8750,0.1277,372.4583363,5.9201252
1,0,34.4166679,12,2,0,0,0,2500,1,15000,0.0649978,162.4944434,5.0906438
1,0,23.916666,10,0,0,0,0,1473.3333333,0,17680,0.0441929,65.1108328,4.1760909
1,0,44.6666679,51,2,0,0,0,2088.1666667,0,16705.3339844,0.0035617,7.4375,2.0065348
0,0,29.583334,90,2,4,0,0,2333.3333333,0,9333.3330078,0.0004286,NA,NA
0,0,29.25,60,1,2,0,1,4333.3333333,0,33000,0.0001818,NA,NA
1,0,36.25,76,4,0,0,0,2416.6666667,0,5800,0.0230128,55.614168,4.018438
1,0,20.833334,117,0,0,1,0,1436.9166667,0,17243,0.0418141,60.0833344,4.0957325
0,0,34.4166679,36,2,1,0,0,1666.6666667,0,6666.6665039,6e-04,NA,NA
0,0,28.166666,26,2,0,0,0,1500,1,6000,0.0006667,NA,NA
1,1,19.583334,46,0,0,0,0,784,0,15408,0.3263376,255.8486829,5.5445862
1,0,34.6666679,60,3,0,0,0,2000,0,6750,0.0072963,14.5925926,2.680514
1,0,41.1666679,78,0,0,0,0,4416.6666667,0,53000,0.0571189,252.2750106,5.5305198
1,0,37.0833321,72,0,1,1,1,2500,0,38400,0.0457474,114.3684983,4.7394257
1,1,29.666666,62,0,1,0,0,1666.6666667,0,20000,0.05134,85.5666647,4.4492958
0,0,30.583334,102,2,5,0,0,1916.6666667,0,7666.6665039,0.0005217,NA,NA
1,0,35.5833321,156,0,0,0,0,1666.6666667,0,20000,0.192044,320.0733413,5.7685502
1,0,21.416666,222,0,0,0,1,1583.3333333,0,19000,0.0539353,85.3975002,4.4473168
1,1,34.25,48,2,0,0,0,1333.3333333,0,10666.6669922,0.1330916,177.4554253,5.1787195
1,0,27.583334,93,0,0,0,0,1250,0,15000,0.15287,191.0874993,5.2527314
1,0,23.166666,144,0,0,0,0,2083.3333333,0,25000,0.136548,284.474995,5.6506454
1,0,25.583334,12,0,0,0,0,2500,0,30000,0.0582847,145.711666,4.9816298
1,0,53,192,1,0,0,1,2833.3333333,0,17000,0.0051971,14.7250002,2.6895467
1,0,29.166666,193,0,1,1,0,2008.3333333,0,24100,0.0840506,168.801673,5.1287245
0,0,27.916666,42,1,3,4,0,2052.6666667,0,12316,0.0004872,NA,NA
1,0,29.166666,50,3,1,0,0,2400,0,7400,0.0645176,154.8421562,5.0424063
1,0,27.75,186,0,0,0,0,2083.3333333,0,25000,0.0603652,125.7608334,4.834382
1,1,28.75,26,2,0,0,1,2200,0,12400,0.0006989,1.5376344,0.4302451
1,0,22.416666,98,0,1,0,0,1833.3333333,0,22000,0.0121818,22.3333339,3.1060804
1,0,38.0833321,54,1,0,0,0,1666.6666667,0,10000,0.0033,5.5,1.7047481
0,0,29.833334,40,2,0,0,0,1750,0,7000,0.0005714,NA,NA
0,0,37.75,98,1,0,0,0,2469,0,16314,0.0003678,NA,NA
0,0,23.166666,12,3,0,0,0,2033.3333333,1,6100,0.0004918,NA,NA
0,0,23.583334,14,0,1,0,0,2083.3333333,0,25000,0.00048,NA,NA
1,1,26.083334,30,1,0,0,0,1958.3333333,0,11750,0.0428511,83.9166677,4.4298243
0,0,37.1666679,38,0,3,0,0,4166.6666667,0,50000,0.00024,NA,NA
0,0,62.4166679,216,3,5,1,1,2333.3333333,0,7250,0.0004138,NA,NA
1,0,35.5,240,0,0,0,1,2166.6666667,0,26000,0.0790504,171.275833,5.1432753
1,1,27.75,0,0,0,2,1,5833.3333333,0,70000,0.1105849,645.0783213,6.4693717
1,0,27.666666,27,1,0,0,0,3333.3333333,0,20000,0.160121,533.7366958,6.2799026
1,0,29.166666,12,0,1,0,0,2600,0,31200,0.1734513,450.9733528,6.1114083
0,0,49.75,12,2,0,0,0,3000,0,12000,0.0003333,NA,NA
0,0,31.583334,27,1,0,0,0,1400,0,8400,0.0007143,NA,NA
1,0,23.333334,36,2,0,0,0,2083.3333333,0,8333.3330078,0.100914,210.2375031,5.3482379
1,0,28.583334,24,0,0,0,0,1333.3333333,0,16000,0.0610231,81.3641697,4.398935
0,0,21.666666,49,0,0,1,0,2500,0,30000,4e-04,NA,NA
1,0,24.916666,8,0,0,0,0,2000,0,24000,0.0550329,110.0658402,4.7010787
1,0,27.666666,9,0,2,0,0,2533.3333333,0,33400,0.5554635,1407.1741819,7.2493388
1,0,27.083334,1,0,0,0,0,3750,0,45000,0.0203073,76.152503,4.3327379
1,0,26.833334,45,0,0,0,0,1516.6666667,0,18200,0.0497973,75.5258319,4.3244747
1,0,31,38,0,1,0,0,3416.6666667,0,41000,0.0470105,160.6191701,5.0790362
1,0,23.666666,42,0,0,1,0,1833.3333333,0,30750,0.0525197,96.2860715,4.5673237
1,0,24.25,18,0,0,0,0,1666.6666667,0,20000,0.0559685,93.2808345,4.5356147
1,0,23.5,12,0,0,0,0,2000,0,24000,0.0628808,125.7616729,4.8343886
1,0,20.666666,6,0,0,0,0,1416.6666667,0,17000,0.0742082,105.1283361,4.6551819
1,0,37.25,18,0,0,0,1,3750,0,45000,0.0048944,18.3541659,2.9098566
1,0,23.75,48,2,0,0,0,2333.3333333,0,9333.3330078,0.014875,34.7083341,3.5469798
1,0,23,5,0,0,0,0,1666.6666667,0,20000,0.056281,93.8016673,4.5411826
1,0,43.5833321,1,0,0,0,1,3000,0,36000,0.0665558,199.6675059,5.2966535
0,0,28.75,60,0,0,0,0,1291.6666667,0,15500,0.0007742,NA,NA
0,0,26.416666,27,0,2,1,0,1000,1,20000,6e-04,NA,NA
1,0,37.0833321,51,0,0,0,0,2500,0,30000,0.049152,122.8800043,4.8112083
1,0,25.416666,30,2,0,0,1,2775,0,11100,0.101897,282.7641785,5.6446133
1,0,48.75,96,0,0,0,0,1600,0,19200,0.0305875,48.9400029,3.8905951
1,1,35.9166679,38,0,0,1,0,1458.3333333,0,17500,0.0365857,53.3541672,3.9769521
1,0,42.4166679,63,0,0,0,0,1000,0,18000,0.04554,45.5399975,3.818591
1,0,40.4166679,96,4,0,0,0,4166.6666667,0,10000,0.0302008,125.8366664,4.8349848
1,0,30.416666,27,2,0,0,0,1750,0,7000,0.0454762,79.5833338,4.3768047
1,0,32.5833321,30,0,0,0,0,2083.3333333,1,25000,0.0708552,147.6150006,4.9946075
1,0,36.3333321,18,0,0,0,0,2500,0,30000,0.069704,174.2599905,5.1605484
0,0,36.5,1,0,2,0,0,1000,0,18000,0.0006667,NA,NA
1,0,35,55,0,0,0,0,1616.6666667,0,19400,0.0517624,83.6825018,4.4270299
1,0,23.083334,12,0,0,0,0,2800,0,33600,0.3479179,974.1699934,6.8815858
1,0,42.6666679,37,0,0,2,0,2333.3333333,0,28000,0.0023571,5.4999997,1.704748
1,0,21.25,24,1,0,0,0,1250,0,7500,0.0702127,87.7658371,4.4746723
1,0,23.416666,51,0,0,0,0,1383.3333333,0,16600,0.3340108,462.0483279,6.1356695
1,0,25.75,34,0,0,0,0,2000,0,24000,0.0207196,41.4391644,3.7242264
1,0,27.083334,51,0,0,1,0,2250,0,27000,0.0694907,156.354161,5.0521237
1,0,31,25,1,0,0,0,958.3333333,0,18350,0.0537757,51.5350903,3.9422629
1,1,35.75,16,2,0,0,0,1280,0,5120,0.2461198,315.0333405,5.7526785
1,1,29.583334,4,0,0,0,0,1250,0,15000,0.3102633,387.8291696,5.960565
1,0,53.0833321,72,1,0,0,0,4166.6666667,1,25000,0.00248,10.3333334,2.3353749
1,0,32.9166679,216,0,1,0,0,2500,0,30000,0.068022,170.0549945,5.1361219
1,0,55.3333321,253,1,0,7,1,2500,0,15000,0.03475,86.8749991,4.4644703
1,0,47,9,2,0,0,0,897.5833333,0,7103.6665039,0.1263775,113.4343048,4.7312239
0,0,22.166666,74,0,0,0,0,2000,0,24000,5e-04,NA,NA
1,0,21.833334,37,0,0,0,0,1100,0,19200,0.4372661,480.9927553,6.1758522
0,0,31,52,0,0,0,0,2950,0,35400,0.000339,NA,NA
1,0,22.75,6,0,0,0,0,1500,0,18000,0.0388361,58.2541656,4.0648156
0,0,28.5,49,0,10,1,0,2000,0,24000,5e-04,NA,NA
1,0,26.333334,27,1,0,0,0,2083.3333333,0,12500,0.1724,359.1666619,5.8837865
1,0,34.4166679,84,0,0,0,0,2250,0,27000,0.2063259,464.23335,6.1403873
1,0,28.666666,42,0,0,0,0,2916.6666667,0,35000,0.1459897,425.8033385,6.0539776
1,0,22.333334,6,0,0,0,0,2500,0,30000,0.1712443,428.1108081,6.0593821
1,0,40.4166679,12,1,0,0,0,2150,0,14700,0.0147071,31.6203563,3.4538011
1,0,34.3333321,12,3,0,0,0,4000,0,12000,0.4745083,1898.0332613,7.5485735
1,0,47,123,1,0,0,1,5000,0,30000,0.1558022,779.0108025,6.6580249
1,0,55,51,0,0,0,0,1500,0,18000,0.2779506,416.9258773,6.0329085
1,0,31.416666,6,0,0,0,0,2391.6666667,0,28700,0.1207491,288.7916713,5.6657056
1,0,50.25,38,0,0,0,0,1250,1,15000,0.0104,13,2.5649494
1,0,27.583334,24,0,0,0,0,2500,0,30000,0.1146327,286.5816653,5.6580235
1,0,32.9166679,16,0,0,0,0,2291.6666667,0,29460,0.1956483,448.3607846,6.1055982
1,0,26.666666,49,0,0,0,0,1533.3333333,0,18400,0.0209772,32.1649986,3.4708789
1,0,30.5,24,1,0,0,0,1816.6666667,0,10900,0.1597862,290.2783076,5.6708401
1,0,23.083334,8,0,0,0,0,1733.3333333,0,20800,0.1607774,278.6808352,5.6300672
1,1,30.583334,14,0,0,0,1,1760,0,21120,0.2101326,369.8333216,5.9130524
1,0,28.5,48,0,0,0,1,1375,0,16500,0.4173709,573.8850087,6.352429
0,0,28.166666,25,0,0,0,0,1500,0,20400,0.0005882,NA,NA
1,1,19.833334,21,0,0,0,1,2100,0,25200,0.2703754,567.7883416,6.3417487
1,1,30.166666,20,1,0,0,0,1600,1,9600,0.2006807,321.0891724,5.7717189
0,0,22.5,24,0,0,0,0,2254.1666667,0,27050,0.0004436,NA,NA
0,0,32.3333321,152,2,0,0,1,2750,0,11000,0.0003636,NA,NA
0,0,24.916666,228,0,2,2,0,1600,0,19200,0.000625,NA,NA
1,1,22.25,25,3,0,0,1,3333.3333333,0,10000,0.0184688,61.5625021,4.120053
1,0,33.25,18,4,0,0,0,2650,0,6360,0.3058082,810.3916153,6.6975176
1,0,36.5,24,0,0,0,0,1600,0,22200,0.041255,66.0079241,4.1897748
1,1,19.75,12,0,0,0,0,1166.6666667,0,16400,0.1401787,163.5417764,5.0970685
0,0,44.6666679,33,2,0,0,0,1500,0,6000,0.0006667,NA,NA
1,1,29.5,106,0,0,0,0,2058.3333333,0,24700,0.0074494,15.3333333,2.7300291
1,0,29,20,1,0,0,1,1791.6666667,0,13750,0.1017142,182.2379039,5.205313
1,0,34.6666679,84,0,0,0,0,2033.3333333,0,24400,0.4289434,872.184965,6.7710015
0,0,41,66,0,0,0,1,1833.3333333,0,22000,0.0005455,NA,NA
1,0,38.9166679,72,3,0,0,1,1666.6666667,0,8250,0.0003636,0.6060606,-0.5007753
0,0,23.583334,53,0,0,0,0,2000,0,30000,4e-04,NA,NA
1,0,43.6666679,46,3,0,0,1,4792.6666667,0,20774,0.0216503,103.7624809,4.6421045
0,0,19.916666,12,0,0,0,0,1625,0,19500,0.0006154,NA,NA
1,0,21.166666,20,0,0,0,0,1250,0,15000,0.0265533,33.191666,3.5022988
1,0,34.5833321,12,0,0,0,0,2916.6666667,0,35000,0.0162286,47.3333336,3.8572148
1,1,33.0833321,26,1,0,0,1,4250,0,33990,0.0250059,106.275009,4.6660302
1,0,27.333334,6,0,0,0,0,1500,0,18000,0.0086111,12.9166665,2.5585185
1,0,26.833334,14,1,0,0,0,1250,0,7500,0.24902,311.2749755,5.7406767
0,0,26.833334,42,0,4,0,0,1700,0,20400,0.0005882,NA,NA
1,0,31.083334,83,0,0,0,0,2333.3333333,0,33000,0.0086194,20.1119197,3.0013127
1,0,38.5833321,53,0,3,0,0,1500,0,26000,0.0260385,39.0576934,3.6650399
1,0,30.25,6,0,0,2,0,2566.6666667,0,42800,0.0492131,126.3135857,4.8387676
1,0,35.4166679,46,0,0,0,0,2916.6666667,0,35000,0.2914083,849.9408762,6.7451668
1,0,37.75,228,0,0,0,0,2166.6666667,0,26000,0.0173073,37.4991664,3.6243187
1,0,25.083334,8,0,2,0,0,2500,0,30000,0.038453,96.1324945,4.5657274
1,0,42.25,19,0,0,0,0,3125,1,37500,0.0498355,155.7358308,5.0481612
1,0,30.666666,72,0,0,0,0,1907,0,22884,0.2851045,543.6941929,6.2983869
1,0,56.3333321,249,1,0,0,1,3000,0,18000,0.1391564,417.4691588,6.0342107
0,0,32.0833321,12,1,1,0,0,500,1,3000,0.002,NA,NA
0,0,18.833334,6,0,0,0,0,2666.6666667,0,36000,0.0003333,NA,NA
1,0,27.166666,14,0,0,0,0,2958.3333333,0,35500,0.0474324,140.3208288,4.9439314
1,0,29.166666,6,0,0,0,0,1250,0,21000,0.1523014,190.3767884,5.2490052
1,0,34.3333321,6,0,0,0,0,8333.25,1,99999,0.0249268,207.721662,5.336199
1,0,38.0833321,24,1,0,0,0,3333.3333333,1,20000,0.1182273,394.0908362,5.9765814
1,0,20.916666,156,0,0,0,0,1440,0,18480,0.1307424,188.2691002,5.2378723
0,0,37.75,54,1,1,0,0,2108.3333333,0,12650,0.0004743,NA,NA
1,0,25.916666,93,0,0,0,0,2450,0,29400,0.1320003,323.4008379,5.7788925
1,0,27.166666,36,3,0,0,0,1900,0,5700,0.0149281,28.3633328,3.3450972
0,0,19.333334,27,0,0,0,0,2583.3333333,0,31000,0.0003871,NA,NA
1,0,22.583334,36,2,0,0,0,2250,0,9000,0.1101267,247.7850001,5.5125614
1,0,23.333334,12,0,0,0,0,1666.6666667,0,20000,0.028804,48.0066674,3.8713399
1,0,26.416666,12,1,0,0,0,2333.3333333,0,14000,0.0921725,215.0691574,5.3709596
1,0,22,3,0,0,0,0,2250,0,27000,0.0354493,79.7608327,4.3790326
0,0,27.333334,16,2,3,0,1,2583.3333333,0,16333.3330078,0.0002449,NA,NA
1,0,80.4166641,12,0,0,0,0,833.3333333,0,16000,0.0526369,43.8640639,3.7810954
1,0,25.416666,12,0,0,0,0,1750,0,21000,0.0760748,133.1308372,4.8913324
1,0,32.4166679,25,0,0,0,0,1800,0,31200,0.0815577,146.803844,4.9890973
1,0,43.0833321,26,4,0,0,0,1500,1,3600,0.9286389,1392.9583132,7.239185
1,0,27.083334,6,0,0,2,0,2700,0,32400,0.2033411,549.0208402,6.3081364
0,0,28.5,16,4,0,0,0,1600,1,4840,0.0004959,NA,NA
0,0,26.166666,18,0,0,0,0,2083.3333333,1,25000,0.00048,NA,NA
1,0,22.083334,90,0,0,0,0,1416.6666667,0,17000,0.0055882,7.9166667,2.0689702
1,0,21.75,3,0,0,0,0,2600,0,31200,0.0648039,168.4900194,5.1268765
1,0,40.75,182,2,0,0,0,2083.3333333,1,20000,0.0612397,127.5826323,4.8487643
1,0,42.75,24,0,1,0,0,4166.6666667,1,50000,0.1899908,791.6283483,6.674092
