"t","age","educ","marr","black","hisp","nodegree","re74","re75","re78","age2","educ2","re742","re752","blacku74"
0,24,17,0,0,0,0,2.78216,2.7571,3.251,576,289,7.74041,7.67068,0
0,43,12,1,0,0,0,2.78216,2.86452,3.251,1849,144,7.74041,7.96954,0
0,26,17,1,0,0,0,2.78431,2.86452,4.96516,676,289,7.75241,7.97571,0
0,33,12,1,0,0,0,2.80175,2.54226,2.2757,1089,144,7.84981,7.12278,0
0,34,14,1,0,0,0,2.80175,2.68548,3.69432,1156,196,7.84981,7.52406,0
0,28,12,1,0,0,0,2.80175,2.95403,3.251,784,144,7.84981,8.27646,0
0,41,12,1,0,0,0,2.80175,3.04355,3.251,1681,144,7.84981,8.52727,0
0,25,12,1,0,0,0,2.80175,3.10621,2.80768,625,144,7.84981,8.70283,0
0,28,17,1,0,0,0,2.80175,3.11516,3.10323,784,289,7.84981,8.72791,0
0,26,13,1,1,0,0,2.81057,3.75968,5.86539,676,169,7.89929,10.5668,0
0,28,17,1,0,0,0,2.82134,2.54226,2.64513,784,289,7.95998,7.17259,0
0,53,12,1,0,0,0,2.82134,2.68548,0,2809,144,7.95998,7.57667,0
0,55,12,1,0,0,0,2.82134,3.32069,3.17711,3025,144,7.95998,9.36881,0
0,29,14,1,0,0,0,2.84094,2.11258,2.33481,841,196,8.07092,6.00171,0
0,39,14,1,0,0,0,2.84094,2.86452,3.10323,1521,196,8.07092,8.13791,0
0,31,16,1,0,0,0,2.84094,2.89155,3.251,961,256,8.07092,8.21471,0
0,25,16,1,0,0,0,2.84094,2.95403,3.251,625,256,8.07092,8.39222,0
0,25,14,1,0,0,0,2.84094,3.04355,1.09352,625,196,8.07092,8.64653,0
0,29,16,1,0,0,0,2.84094,3.22258,4.28541,841,256,8.07092,9.15515,0
0,29,16,1,1,0,0,2.84094,3.22258,2.95545,841,256,8.07092,9.15515,0
0,27,14,1,0,0,0,2.84094,3.22258,3.98986,729,196,8.07092,9.15515,0
0,34,16,1,0,0,0,2.84094,3.25839,3.54654,1156,256,8.07092,9.25687,0
0,45,12,1,0,0,0,2.85896,2.82638,2.9259,2025,144,8.17366,8.08052,0
0,28,12,1,0,0,0,2.86053,2.05887,3.41355,784,144,8.18263,5.88946,0
0,43,16,1,0,0,0,2.88012,2.7929,2.69537,1849,256,8.2951,8.0439,0
0,54,12,1,0,0,0,2.88894,3.58065,3.10323,2916,144,8.34597,10.3443,0
0,29,16,1,0,0,0,2.88992,2.95403,0,841,256,8.35163,8.53691,0
0,55,12,1,0,0,0,2.9101,2.6409,2.93698,3025,144,8.46868,7.68529,0
0,55,12,1,0,0,0,2.9101,2.6409,2.93698,3025,144,8.46868,7.68529,0
0,29,12,0,1,0,0,2.91931,1.53968,3.10323,841,144,8.52236,4.49479,0
0,50,12,1,1,0,0,2.91931,1.79032,2.51214,2500,144,8.52236,5.2265,0
0,24,12,1,0,0,0,2.91931,2.13048,1.9243,576,144,8.52236,6.21954,0
0,26,12,1,0,0,0,2.93302,2.82871,3.84209,676,144,8.60262,8.29667,0
0,41,13,0,0,0,0,2.9389,0,3.02934,1681,169,8.63713,0,0
0,47,17,1,0,0,0,2.9389,2.02306,4.24108,2209,289,8.63713,5.94558,0
0,28,17,1,0,0,0,2.9389,2.14839,1.92104,784,289,8.63713,6.3139,0
0,42,12,1,0,0,0,2.9389,2.2379,2.84906,1764,144,8.63713,6.57697,0
0,37,12,1,1,0,0,2.9389,2.2379,1.92104,1369,144,8.63713,6.57697,0
0,37,12,1,1,0,0,2.9389,2.2379,1.92104,1369,144,8.63713,6.57697,0
0,48,16,1,0,0,0,2.9389,2.32742,0,2304,256,8.63713,6.84005,0
0,21,12,1,0,0,0,2.9389,2.41694,2.88157,441,144,8.63713,7.10313,0
0,46,12,1,0,0,0,2.9389,2.42141,3.39877,2116,144,8.63713,7.11629,0
0,29,12,1,0,0,0,2.9389,2.59597,3.54654,841,144,8.63713,7.62929,0
0,38,12,1,0,0,0,2.9389,2.64968,3.01914,1444,144,8.63713,7.78714,0
0,28,12,1,0,0,0,2.9389,2.68548,3.54654,784,144,8.63713,7.89237,0
0,38,12,1,0,0,0,2.9389,2.68548,3.10323,1444,144,8.63713,7.89237,0
0,53,12,1,0,0,0,2.9389,2.68548,2.65991,2809,144,8.63713,7.89237,0
0,46,12,1,0,0,0,2.9389,2.70339,2.77813,2116,144,8.63713,7.94498,0
0,46,12,1,0,0,0,2.9389,2.70339,2.77813,2116,144,8.63713,7.94498,0
0,33,16,1,0,0,0,2.9389,2.775,9.60522,1089,256,8.63713,8.15545,0
0,34,12,1,0,0,0,2.9389,2.79129,1.18218,1156,144,8.63713,8.20333,0
0,35,17,1,0,0,0,2.9389,2.86452,2.80768,1225,289,8.63713,8.41853,0
0,53,12,1,0,0,0,2.9389,2.86452,2.95545,2809,144,8.63713,8.41853,0
0,26,12,1,0,0,0,2.9389,2.86452,3.39877,676,144,8.63713,8.41853,0
0,26,16,1,0,0,0,2.9389,2.86452,3.50221,676,256,8.63713,8.41853,0
0,50,13,1,0,0,0,2.9389,2.95403,2.80768,2500,169,8.63713,8.68161,0
0,46,12,1,1,0,0,2.9389,3.04355,2.21659,2116,144,8.63713,8.94469,0
0,43,14,0,0,0,0,2.9389,3.04355,2.95545,1849,196,8.63713,8.94469,0
0,26,14,0,0,0,0,2.9389,3.04355,2.95545,676,196,8.63713,8.94469,0
0,33,17,1,0,0,0,2.9389,3.04355,3.10323,1089,289,8.63713,8.94469,0
0,33,17,1,0,0,0,2.9389,3.04355,1.92104,1089,289,8.63713,8.94469,0
0,42,12,1,0,0,0,2.9389,3.04373,2.6008,1764,144,8.63713,8.94521,0
0,34,12,1,0,0,0,2.9389,3.07935,3.118,1156,144,8.63713,9.04992,0
0,34,12,1,0,0,0,2.9389,3.07935,3.118,1156,144,8.63713,9.04992,0
0,34,17,1,0,0,0,2.9389,3.13306,2.57124,1156,289,8.63713,9.20776,0
0,37,17,1,0,0,0,2.9389,3.13306,3.39877,1369,289,8.63713,9.20776,0
0,34,17,1,0,0,0,2.9389,3.22258,3.26725,1156,289,8.63713,9.47084,0
0,37,12,1,1,0,0,2.9389,3.22258,4.43318,1369,144,8.63713,9.47084,0
0,26,17,1,0,0,0,2.9389,3.22258,3.54654,676,289,8.63713,9.47084,0
0,36,17,1,0,0,0,2.9389,3.49113,3.251,1296,289,8.63713,10.2601,0
0,28,14,0,0,0,0,2.9389,3.54484,3.39877,784,196,8.63713,10.4179,0
0,31,12,1,0,0,0,2.9389,3.58065,3.91598,961,144,8.63713,10.5232,0
0,25,14,1,0,0,0,2.9389,3.58065,3.38399,625,196,8.63713,10.5232,0
0,31,14,1,0,0,0,2.9389,3.58065,5.61536,961,196,8.63713,10.5232,0
0,28,12,1,0,0,0,2.9389,4.11774,4.72872,784,144,8.63713,12.1016,0
0,34,12,1,0,0,0,2.9389,4.29677,3.10323,1156,144,8.63713,12.6278,0
0,47,14,1,1,0,0,2.9391,2.775,3.66476,2209,196,8.63829,8.15599,0
0,35,12,1,0,0,0,2.94223,2.86452,2.95545,1225,144,8.65672,8.42807,0
0,35,15,1,1,0,0,2.94772,3.40985,1.90627,1225,225,8.68903,10.0513,0
0,35,15,1,1,0,0,2.94772,3.40985,1.90627,1225,225,8.68903,10.0513,0
0,31,12,1,0,0,0,2.95849,2.68548,2.95545,961,144,8.75268,7.94499,0
0,24,12,1,0,0,0,2.97809,3.08831,3.251,576,144,8.86899,9.19724,0
0,28,12,1,0,0,0,2.99768,0,0,784,144,8.98607,0,0
0,27,16,1,0,0,0,2.99768,3.07935,5.17204,729,256,8.98607,9.23091,0
0,47,12,1,0,0,0,3.00747,3.33125,1.50728,2209,144,9.0449,10.0187,0
0,47,12,1,0,0,0,3.00747,3.33125,1.50728,2209,144,9.0449,10.0187,0
0,37,14,1,0,1,0,3.01081,2.68548,2.65547,1369,196,9.06495,8.08547,0
0,22,14,1,0,0,0,3.03686,2.05887,2.74857,484,196,9.22254,6.25251,0
0,47,12,1,0,0,0,3.03686,2.32742,2.58602,2209,144,9.22254,7.06806,0
0,32,14,1,0,0,0,3.03686,2.41694,2.21659,1024,196,9.22254,7.3399,0
0,29,15,0,0,0,0,3.03686,2.86452,4.43318,841,225,9.22254,8.69914,0
0,27,16,0,0,0,0,3.03686,3.13306,3.69432,729,256,9.22254,9.51469,0
0,37,14,1,0,0,0,3.03686,4.47581,8.1275,1369,196,9.22254,13.5924,0
0,37,14,1,0,0,0,3.03686,4.47581,8.1275,1369,196,9.22254,13.5924,0
0,43,12,1,0,0,0,3.05646,2.38113,3.10323,1849,144,9.34192,7.27782,0
0,43,12,1,0,0,0,3.05646,2.38113,3.10323,1849,144,9.34192,7.27782,0
0,34,12,1,0,0,0,3.05646,2.48855,2.4678,1156,144,9.34192,7.60614,0
0,30,12,1,0,0,0,3.05646,2.68548,1.47773,900,144,9.34192,8.20806,0
0,39,16,0,0,0,0,3.05646,2.86452,3.39877,1521,256,9.34192,8.75527,0
0,35,16,1,0,0,0,3.05646,2.95403,3.71205,1225,256,9.34192,9.02887,0
0,28,12,1,0,0,0,3.05646,3.29419,3.62043,784,144,9.34192,10.0686,0
0,32,12,1,0,0,0,3.05646,3.58065,2.30525,1024,144,9.34192,10.9441,0
0,26,12,1,0,0,0,3.05646,3.93871,3.98986,676,144,9.34192,12.0385,0
0,30,12,1,1,0,0,3.07585,3.54484,4.82478,900,144,9.46087,10.9034,0
0,27,12,1,0,0,0,3.07605,2.50645,3.19086,729,144,9.46208,7.70997,0
0,27,16,1,0,0,0,3.07605,2.63177,2.58602,729,256,9.46208,8.09547,0
0,28,12,1,0,0,0,3.07605,2.88242,3.98986,784,144,9.46208,8.86646,0
0,39,12,1,0,0,0,3.07605,3.25839,3.47266,1521,144,9.46208,10.023,0
0,28,15,1,1,0,0,3.07683,3.34862,3.08283,784,225,9.4669,10.3031,0
0,48,12,1,0,0,0,3.08604,2.927,3.47532,2304,144,9.52365,9.03284,0
0,48,14,1,0,0,0,3.08957,3.47323,3.251,2304,196,9.54543,10.7308,0
0,37,17,1,0,0,0,3.09564,3.04355,2.79394,1369,289,9.583,9.42173,0
0,49,17,1,0,0,0,3.09564,3.18677,3.54654,2401,289,9.583,9.86511,0
0,25,15,1,0,0,0,3.09564,4.11774,3.54654,625,225,9.583,12.7471,0
0,27,15,1,0,0,0,3.11523,3.40161,4.30018,729,225,9.70468,10.5968,0
0,51,17,1,0,1,0,3.13483,0,8.86636,2601,289,9.82714,0,0
0,24,15,1,0,0,0,3.13483,2.68548,2.65991,576,225,9.82714,8.41853,0
0,31,17,1,0,0,0,3.13483,2.68548,3.251,961,289,9.82714,8.41853,0
0,45,12,1,0,0,0,3.13483,2.73919,2.55647,2025,144,9.82714,8.5869,0
0,45,12,1,0,0,0,3.13483,2.73919,2.55647,2025,144,9.82714,8.5869,0
0,39,14,1,0,0,0,3.13483,2.775,4.72872,1521,196,9.82714,8.69914,0
0,39,14,1,0,0,0,3.13483,2.775,4.72872,1521,196,9.82714,8.69914,0
0,25,17,1,0,0,0,3.13483,2.82495,3.55615,625,289,9.82714,8.85573,0
0,53,17,1,0,0,0,3.13483,2.86452,2.7929,2809,289,9.82714,8.97976,0
0,26,16,1,0,0,0,3.13483,2.86452,3.54654,676,256,9.82714,8.97976,0
0,31,12,1,0,0,0,3.13483,2.86452,2.73379,961,144,9.82714,8.97976,0
0,32,17,1,0,0,0,3.13483,2.86452,2.80768,1024,289,9.82714,8.97976,0
0,48,17,1,0,0,0,3.13483,2.95403,3.29518,2304,289,9.82714,9.26038,0
0,47,17,0,0,0,0,3.13483,2.95403,2.9259,2209,289,9.82714,9.26038,0
0,44,16,1,0,0,0,3.13483,3.04355,1.92104,1936,256,9.82714,9.541,0
0,41,16,1,0,0,0,3.13483,3.04355,2.06882,1681,256,9.82714,9.541,0
0,44,16,1,0,0,0,3.13483,3.04355,3.39877,1936,256,9.82714,9.541,0
0,52,17,1,0,0,0,3.13483,3.1293,3.251,2704,289,9.82714,9.80983,0
0,40,12,1,0,0,0,3.13483,3.13306,2.76335,1600,144,9.82714,9.82161,0
0,52,12,0,0,0,0,3.13483,3.22258,3.251,2704,144,9.82714,10.1022,0
0,53,16,1,0,0,0,3.13483,3.22258,3.251,2809,256,9.82714,10.1022,0
0,42,16,1,0,0,0,3.13483,3.22258,3.22144,1764,256,9.82714,10.1022,0
0,39,14,1,0,0,0,3.13483,3.25695,3.10204,1521,196,9.82714,10.21,0
0,42,17,1,0,0,0,3.13483,3.27629,3.91598,1764,289,9.82714,10.2706,0
0,31,14,1,0,0,0,3.13483,3.40161,3.89869,961,196,9.82714,10.6635,0
0,47,14,1,0,0,0,3.13483,3.40161,2.51509,2209,196,9.82714,10.6635,0
0,51,16,1,0,0,0,3.13483,3.54484,4.43318,2601,256,9.82714,11.1125,0
0,44,13,1,0,0,0,3.13483,3.58065,3.69432,1936,169,9.82714,11.2247,0
0,35,14,1,0,0,0,3.13483,3.663,4.28541,1225,196,9.82714,11.4829,0
0,44,16,1,1,0,0,3.16441,3.06217,2.34959,1936,256,10.0135,9.68996,0
0,46,12,1,0,0,0,3.17401,2.57806,1.74372,2116,144,10.0744,8.18281,0
0,32,14,1,0,0,0,3.18185,3.13306,7.09309,1024,196,10.1242,9.96894,0
0,29,16,1,0,0,0,3.1936,2.664,2.48258,841,256,10.1991,8.50776,0
0,38,17,0,0,0,0,3.1936,3.33,3.3806,1444,289,10.1991,10.6347,0
0,26,14,1,0,0,0,3.2132,2.98984,2.80325,676,196,10.3246,9.60694,0
0,43,16,1,0,0,0,3.2132,3.13306,3.39877,1849,256,10.3246,10.0672,0
0,45,16,0,0,0,0,3.2132,3.13306,3.14017,2025,256,10.3246,10.0672,0
0,34,17,0,0,0,0,3.2132,4.47581,0.91619,1156,289,10.3246,14.3817,0
0,49,14,1,0,0,0,3.23279,1.43226,2.45303,2401,196,10.4509,4.63019,0
0,27,17,1,0,0,0,3.23279,2.50645,3.69432,729,289,10.4509,8.10283,0
0,26,16,1,0,0,0,3.23279,2.775,3.251,676,256,10.4509,8.97099,0
0,41,16,1,0,0,0,3.23279,3.13306,0,1681,256,10.4509,10.1285,0
0,43,14,1,0,0,0,3.23279,3.14202,3.10323,1849,196,10.4509,10.1575,0
0,28,13,1,0,0,0,3.23279,3.16887,4.06375,784,169,10.4509,10.2443,0
0,28,12,1,1,0,0,3.23279,3.22258,3.98986,784,144,10.4509,10.4179,0
0,27,16,1,0,0,0,3.23279,3.22258,3.91598,729,256,10.4509,10.4179,0
0,32,12,1,0,0,0,3.23279,3.22258,3.251,1024,144,10.4509,10.4179,0
0,31,12,1,0,0,0,3.23279,3.22258,3.251,961,144,10.4509,10.4179,0
0,38,17,0,0,0,0,3.23279,3.22258,4.32974,1444,289,10.4509,10.4179,0
0,43,12,0,0,0,0,3.23279,3.3479,3.39877,1849,144,10.4509,10.8231,0
0,34,17,1,0,0,0,3.23279,3.40161,3.39877,1156,289,10.4509,10.9967,0
0,22,14,1,0,0,0,3.23279,4.11774,3.251,484,196,10.4509,13.3118,0
0,50,14,1,0,0,0,3.26022,2.78896,2.73143,2500,196,10.629,9.09264,0
0,44,14,1,0,0,0,3.27198,2.95403,2.69523,1936,196,10.7058,9.66552,0
0,53,12,1,0,0,0,3.28687,3.15097,1.89149,2809,144,10.8035,10.3568,0
0,47,12,1,0,0,0,3.29157,2.775,1.89149,2209,144,10.8344,9.1341,0
0,47,12,1,0,0,0,3.29157,2.775,1.89149,2209,144,10.8344,9.1341,0
0,41,16,1,1,0,0,3.33075,2.32742,2.21659,1681,256,11.0939,7.75206,0
0,41,16,1,1,0,0,3.33075,2.32742,2.21659,1681,256,11.0939,7.75206,0
0,41,16,1,1,0,0,3.33075,2.32742,2.21659,1681,256,11.0939,7.75206,0
0,48,16,1,0,0,0,3.33075,2.60581,3.19189,2304,256,11.0939,8.67933,0
0,48,16,1,0,0,0,3.33075,2.60581,3.19189,2304,256,11.0939,8.67933,0
0,36,13,1,0,0,0,3.33075,2.86452,2.83724,1296,169,11.0939,9.541,0
0,49,12,1,0,0,0,3.33075,2.86452,3.25809,2401,144,11.0939,9.541,0
0,33,17,1,1,0,0,3.33075,2.95403,1.77327,1089,289,11.0939,9.83915,0
0,49,14,1,0,0,0,3.33075,3.04355,2.95545,2401,196,11.0939,10.1373,0
0,36,12,1,0,0,0,3.33075,3.04355,3.10323,1296,144,11.0939,10.1373,0
0,50,17,1,0,0,0,3.33075,3.04355,2.58602,2500,289,11.0939,10.1373,0
0,36,12,1,0,0,0,3.33075,3.04355,4.13763,1296,144,11.0939,10.1373,0
0,27,16,1,0,0,0,3.33075,3.04355,0,729,256,11.0939,10.1373,0
0,52,16,1,0,0,0,3.33075,3.07935,2.88157,2704,256,11.0939,10.2566,0
0,38,12,1,0,0,0,3.33075,3.13306,3.17711,1444,144,11.0939,10.4355,0
0,25,14,1,0,0,0,3.33075,3.13306,3.5761,625,196,11.0939,10.4355,0
0,33,17,1,0,0,0,3.33075,3.18677,3.54654,1089,289,11.0939,10.6144,0
0,30,12,1,0,0,0,3.33075,3.20468,3.7682,900,144,11.0939,10.674,0
0,53,12,1,0,0,0,3.33075,3.22258,3.35444,2809,144,11.0939,10.7336,0
0,34,12,1,0,0,0,3.33075,3.25839,3.10323,1156,144,11.0939,10.8529,0
0,36,12,1,0,0,0,3.33075,3.3121,3.39877,1296,144,11.0939,11.0318,0
0,42,13,1,0,0,0,3.33075,3.3121,4.43318,1764,169,11.0939,11.0318,0
0,34,12,1,0,0,0,3.33075,3.40161,3.251,1156,144,11.0939,11.3299,0
0,29,17,1,0,0,0,3.33075,3.40161,2.69803,841,289,11.0939,11.3299,0
0,52,12,1,0,0,0,3.33075,3.41719,2.86679,2704,144,11.0939,11.3818,0
0,42,14,1,0,0,0,3.33075,3.75968,4.8765,1764,196,11.0939,12.5226,0
0,53,15,1,0,0,0,3.33075,3.75968,3.84209,2809,225,11.0939,12.5226,0
0,32,13,1,1,0,0,3.33075,3.75968,4.68912,1024,169,11.0939,12.5226,0
0,39,12,1,0,0,0,3.33075,3.93871,2.80768,1521,144,11.0939,13.1189,0
0,28,16,1,0,0,0,3.33075,3.93871,3.47266,784,256,11.0939,13.1189,0
0,28,12,1,1,0,0,3.35035,2.68548,2.51214,784,144,11.2248,8.9973,0
0,26,14,1,0,0,0,3.35035,3.6032,3.45596,676,196,11.2248,12.072,0
0,25,14,1,1,0,0,3.36994,1.77242,2.51214,625,196,11.3565,5.97295,0
0,52,12,1,0,0,0,3.38953,4.76226,3.9012,2704,144,11.4889,16.1418,0
0,35,16,1,0,0,0,3.40912,2.68548,3.10323,1225,256,11.6221,9.15515,0
0,44,12,1,0,0,0,3.40912,3.20468,3.54654,1936,144,11.6221,10.9251,0
0,33,15,1,0,0,0,3.40912,3.40161,3.32488,1089,225,11.6221,11.5965,0
0,29,12,1,0,1,0,3.42872,2.65415,3.91598,841,144,11.7561,9.10034,0
0,53,16,1,0,0,0,3.42872,2.86452,2.21659,2809,256,11.7561,9.82161,0
0,26,16,1,0,0,0,3.42872,3.22258,3.69432,676,256,11.7561,11.0493,0
0,37,17,1,0,0,0,3.42872,3.58065,4.13763,1369,289,11.7561,12.277,0
0,45,12,1,0,0,0,3.42872,3.58065,3.10323,2025,144,11.7561,12.277,0
0,27,17,1,0,0,0,3.42872,3.75968,3.93075,729,289,11.7561,12.8909,0
0,38,12,1,1,0,0,3.44831,2.36323,1.92104,1444,144,11.8908,8.14913,0
0,34,13,1,0,0,0,3.44831,3.15097,3.33966,1156,169,11.8908,10.8655,0
0,34,12,1,0,0,0,3.47319,3.04355,3.98986,1156,144,12.0631,10.5708,0
0,32,14,1,0,0,0,3.48749,3.57885,4.13763,1024,196,12.1626,12.4812,0
0,32,12,0,0,0,0,3.50709,3.22258,2.73379,1024,144,12.2997,11.3019,0
0,29,14,1,0,0,0,3.52668,1.61129,2.06882,841,196,12.4375,5.68251,0
0,38,12,1,1,0,0,3.52668,2.50645,3.69432,1444,144,12.4375,8.83945,0
0,25,14,1,1,0,0,3.52668,2.56016,3.31011,625,196,12.4375,9.02887,0
0,35,12,1,0,0,0,3.52668,2.68548,3.251,1225,144,12.4375,9.47084,0
0,35,12,1,0,0,0,3.52668,2.68548,3.251,1225,144,12.4375,9.47084,0
0,31,17,1,0,0,0,3.52668,3.18069,6.20645,961,289,12.4375,11.2173,0
0,49,12,1,0,0,0,3.52668,3.22258,4.72872,2401,144,12.4375,11.365,0
0,55,12,1,0,0,0,3.52668,3.22258,2.58602,3025,144,12.4375,11.365,0
0,32,12,1,0,0,0,3.52668,3.22258,3.39877,1024,144,12.4375,11.365,0
0,46,14,1,0,0,0,3.52668,3.3121,3.39877,2116,196,12.4375,11.6807,0
0,28,15,1,0,0,0,3.52668,3.40161,3.54654,784,225,12.4375,11.9964,0
0,34,16,1,0,0,0,3.52668,3.40161,3.54654,1156,256,12.4375,11.9964,0
0,35,16,1,0,0,0,3.52668,3.40161,4.04897,1225,256,12.4375,11.9964,0
0,34,12,1,0,0,0,3.52668,3.58065,3.69432,1156,144,12.4375,12.6278,0
0,40,16,1,0,0,0,3.52668,3.58065,3.69432,1600,256,12.4375,12.6278,0
0,40,16,1,0,0,0,3.52668,3.58065,3.69432,1600,256,12.4375,12.6278,0
0,29,14,1,0,0,0,3.52668,3.75968,4.58095,841,196,12.4375,13.2592,0
0,45,12,1,0,0,0,3.52668,3.83666,3.84209,2025,144,12.4375,13.5307,0
0,34,16,1,0,0,0,3.52668,3.93871,4.16719,1156,256,12.4375,13.8906,0
0,47,12,1,0,0,0,3.52668,4.01032,4.2263,2209,144,12.4375,14.1431,0
0,31,16,1,0,0,0,3.52668,4.11774,3.54654,961,256,12.4375,14.522,0
0,53,12,1,1,0,0,3.52668,4.29677,3.54654,2809,144,12.4375,15.1533,0
0,51,12,1,0,0,0,3.52668,4.47581,0,2601,144,12.4375,15.7847,0
0,40,16,1,0,0,0,3.52668,4.47581,5.61536,1600,256,12.4375,15.7847,0
0,27,12,1,0,0,0,3.52668,5.38887,1.47773,729,144,12.4375,19.0048,0
0,33,16,1,0,1,0,3.52668,8.59355,9.60522,1089,256,12.4375,30.3067,0
0,41,16,1,0,0,0,3.55822,3.40161,4.28541,1681,256,12.661,12.1037,0
0,41,16,1,0,0,0,3.55822,3.40161,4.28541,1681,256,12.661,12.1037,0
0,33,12,1,0,0,0,3.56587,3.40161,3.251,1089,144,12.7154,12.1297,0
0,53,13,1,0,0,0,3.56587,3.58065,3.54654,2809,169,12.7154,12.7681,0
0,45,12,1,0,0,0,3.57566,3.15097,2.73778,2025,144,12.7854,11.2668,0
0,50,17,1,0,0,0,3.60505,3.75968,1.32995,2500,289,12.9964,13.5538,0
0,37,14,1,0,0,0,3.61975,2.93613,2.18704,1369,196,13.1026,10.628,0
0,27,16,1,0,0,0,3.62464,0,0,729,256,13.138,0,0
0,27,16,1,0,0,0,3.62464,2.81922,4.09035,729,256,13.138,10.2187,0
0,48,12,1,0,0,0,3.62464,3.13306,3.251,2304,144,13.138,11.3562,0
0,47,12,1,0,0,0,3.62464,3.17961,4.28541,2209,144,13.138,11.525,0
0,47,17,1,0,0,0,3.62464,3.40161,3.54654,2209,289,13.138,12.3296,0
0,33,15,1,0,0,0,3.62464,3.42131,3.54654,1089,225,13.138,12.401,0
0,32,17,1,0,0,0,3.66402,3.40161,5.76313,1024,289,13.4251,12.4636,0
0,34,14,1,0,0,0,3.68342,0,0,1156,196,13.5676,0,0
0,43,17,1,0,0,0,3.72261,1.665,3.04412,1849,289,13.8578,6.19814,0
0,31,14,1,0,0,0,3.72261,1.79032,2.58602,961,196,13.8578,6.66467,0
0,26,12,1,0,0,0,3.72261,2.59597,2.65991,676,144,13.8578,9.66377,0
0,29,14,0,0,0,0,3.72261,2.72845,3.69432,841,196,13.8578,10.157,0
0,44,17,1,0,0,0,3.72261,3.20754,3.73865,1936,289,13.8578,11.9404,0
0,36,17,1,0,1,0,3.72261,3.33,3.96031,1296,289,13.8578,12.3963,0
0,26,17,1,0,0,0,3.72261,3.40161,4.43318,676,289,13.8578,12.6629,0
0,28,16,1,0,0,0,3.72261,3.40161,3.54654,784,256,13.8578,12.6629,0
0,35,17,1,0,0,0,3.72261,3.58065,3.98986,1225,289,13.8578,13.3293,0
0,52,12,1,0,0,0,3.72261,3.58315,4.8765,2704,144,13.8578,13.3387,0
0,36,13,0,0,0,0,3.72261,3.61502,4.43082,1296,169,13.8578,13.4573,0
0,28,17,1,0,0,0,3.72261,3.75073,3.84209,784,289,13.8578,13.9625,0
0,44,17,1,0,0,0,3.72261,3.75968,3.62043,1936,289,13.8578,13.9958,0
0,37,13,1,0,0,0,3.72261,3.75968,3.95292,1369,169,13.8578,13.9958,0
0,51,12,1,0,0,0,3.72261,3.89395,3.54654,2601,144,13.8578,14.4957,0
0,50,12,1,0,0,0,3.72261,3.9029,3.69432,2500,144,13.8578,14.529,0
0,29,12,1,0,0,0,3.72261,3.99242,2.79187,841,144,13.8578,14.8622,0
0,32,17,1,0,0,0,3.72261,4.65484,2.51214,1024,289,13.8578,17.3281,0
0,38,14,1,0,0,0,3.72261,5.0129,4.43318,1444,196,13.8578,18.6611,0
0,47,17,1,0,0,0,3.73436,2.89065,3.57329,2209,289,13.9455,10.7948,0
0,47,17,1,0,0,0,3.73436,2.89065,3.57329,2209,289,13.9455,10.7948,0
0,31,17,1,0,0,0,3.80098,3.67052,4.28541,961,289,14.4474,13.9516,0
0,50,16,1,0,0,0,3.82057,3.49113,3.39877,2500,256,14.5968,13.3381,0
0,39,12,1,0,0,0,3.82057,3.93871,4.37407,1521,144,14.5968,15.0481,0
0,27,13,1,0,0,0,3.84016,3.40161,1.11288,729,169,14.7469,13.0627,0
0,46,16,1,0,0,0,3.85976,3.75968,4.8765,2116,256,14.8977,14.5114,0
0,46,16,1,0,0,0,3.85976,3.75968,4.8765,2116,256,14.8977,14.5114,0
0,33,16,1,0,0,0,3.85976,4.11774,4.28541,1089,256,14.8977,15.8935,0
0,25,16,0,0,0,0,3.91853,0,2.33895,625,256,15.3549,0,0
0,36,12,1,0,0,0,3.91853,1.52177,1.6255,1296,144,15.3549,5.96312,0
0,39,12,1,0,0,0,3.91853,2.41694,2.36436,1521,144,15.3549,9.47084,0
0,35,17,1,0,0,0,3.91853,3.04355,3.34262,1225,289,15.3549,11.9262,0
0,35,17,1,0,0,0,3.91853,3.04355,3.34262,1225,289,15.3549,11.9262,0
0,46,17,1,0,0,0,3.91853,3.13306,3.12982,2116,289,15.3549,12.277,0
0,31,17,1,0,0,0,3.91853,3.3121,4.72872,961,289,15.3549,12.9786,0
0,52,15,1,0,0,0,3.91853,3.58065,3.84209,2704,225,15.3549,14.0309,0
0,50,16,0,0,0,0,3.91853,3.58065,4.06375,2500,256,15.3549,14.0309,0
0,49,12,1,0,0,0,3.91853,3.58065,3.39877,2401,144,15.3549,14.0309,0
0,53,16,1,0,0,0,3.91853,3.58065,5.17204,2809,256,15.3549,14.0309,0
0,44,14,1,0,0,0,3.91853,3.58065,3.54654,1936,196,15.3549,14.0309,0
0,46,16,1,0,0,0,3.91853,3.58065,3.69432,2116,256,15.3549,14.0309,0
0,42,14,1,0,0,0,3.91853,3.67016,3.98986,1764,196,15.3549,14.3817,0
0,43,12,1,0,0,0,3.91853,3.67016,4.58095,1849,144,15.3549,14.3817,0
0,28,12,1,1,0,0,3.91853,3.67768,3.47266,784,144,15.3549,14.4111,0
0,54,15,1,0,0,0,3.91853,3.74715,3.93046,2916,225,15.3549,14.6833,0
0,42,16,1,0,0,0,3.91853,3.75968,4.72872,1764,256,15.3549,14.7324,0
0,34,16,1,0,0,0,3.91853,3.75968,3.98986,1156,256,15.3549,14.7324,0
